Symbol,Security_id,Error_code
NFA,,404
NFK,,404
NDY,,404
NMW,,404
NBH,,404
NMB,,404
NQL,,404
NQM,,404
NQR,,404
NRC,,404
NCO,,404
NOC,,404
NTH,,404
NMI,,404
NQC,,404
XSN,,404
NWR,,404
NGF,,404
NWE,,404
NEL,,404
NHL,,404
NOE,,404
NVM,,404
NVE,,404
NVN,,404
NVS,,404
NPI,,404
NRW,,404
NCS,,404
NPX,,404
NUS,,404
NNZ,,404
NYL,,404
NLX,,404
NYO,,404
NZF,,404
NZI,,404
NZC,,404
OAM,,404
OKH,,404
OKN,,404
OMP,,404
OEA,,404
OCE,,404
OGD,,404
OGC,,404
OCX,,404
OCP,,404
OGH,,404
ORS,,404
OXX,,404
OCV,,404
ODD,,404
ODN,,404
ODG,,404
OAP,,404
OGN,,404
OGL,,404
OSH,,404
OLN,,404
OKU,,404
OLM,,404
NIO,,404
OMO,,404
OMC,,404
OMN,,404
ONL,,404
1AL,,404
OVH,,404
OTR,,404
OTH,,404
ONX,,404
OOH,,404
OTT,,404
OPS,,404
OPC,,404
OPG,,404
OBS,,404
ORH,,404
OGX,,404
OHE,,404
OTL,,404
ORL,,404
OSP,,404
OLV,,404
OUM,,404
OVT,,404
OVN,,404
OTW,,404
OVS,,404
OZL,,404
OZG,,404
PNO,,404
CLL,,404
P2P,,404
PAP,,404
PBG,,404
PCF,,404
PFC,,404
PDF,,404
PEA,,404
PNL,,404
PHY,,404
PIG,,404
PFM,,404
PMU,,404
PFR,,404
PCS,,404
PTB,,404
PBB,,404
PMH,,404
PML,,404
PDC,,404
PID,,404
PMX,,404
PAL,,404
PLC,,404
PZC,,404
POR,,404
PPP,,404
PPH,,404
PNA,,404
PBO,,404
PFL,,404
PAG,,404
PGA,,404
PRA,,404
PXU,,404
PIR,,404
PGN,,404
PCP,,404
PBY,,404
PRK,,404
PDS,,404
PAS,,404
POC,,404
PAV,,404
PAW,,404
PAY,,404
PYG,,404
PYV,,404
PDT,,404
PLR,,404
PST,,404
PPI,,404
PDL,,404
PSN,,404
PTA,,404
PSH,,404
PM8,,404
LSB,,404
PEO,,404
PBA,,404
PEP,,404
PLI,,404
PER,,404
PRJ,,404
PUS,,404
PMG,,404
PEM,,404
PCB,,404
PMS,,404
PTT,,404
PSV,,404
PLM,,404
KUP,,404
PLW,,404
PTW,,404
PTV,,404
PTC,,404
PTG,,404
PTZ,,404
PSA,,404
PHI,,404
POA,,404
PRH,,404
PXG,,404
PRC,,404
PIH,,404
PIN,,404
PVM,,404
PJA,,404
PBS,,404
PWK,,404
PBV,,404
PVG,,404
PEG,,404
PCR,,404
PDG,,404
PLP,,404
PPZ,,404
PLB,,404
PLN,0P0001RGQE,100
PPN,,404
PRG,,404
PPA,,404
PTE,,404
PLA,,404
PC1,,404
PLV,,404
PLU,,404
PAF,,404
PDR,,404
XQH,,404
XVF,,404
PMM,,404
PVY,,404
PDM,,404
POI,,404
PWI,,404
PWS,,404
PWT,,404
PWL,,404
PPO,,404
PMZ,,404
PDH,,404
PCN,,404
PCA,,404
PEZ,,404
PRV,,404
PIB,,404
PRF,,404
PTN,,404
PGX,,404
PWG,,404
PAO,,404
POF,,404
PSB,,404
POG,,404
POJ,,404
POB,,404
PJP,,404
PPR,,404
PMN,,404
PCH,,404
PYT,,404
PSP,,404
PRI,,404
PRW,,404
PVH,,404
PBR,,404
PON,,404
PNQ,,404
PVA,,404
PSD,,404
PHG,,404
PUH,,404
PUP,,404
PUC,,404
PUI,,404
PUB,,404
PUM,,404
PUF,,404
PUE,,404
PUD,,404
PUJ,,404
PUK,,404
PUU,,404
PUV,,404
PUZ,,404
PES,,404
PLX,,404
QTG,0P00006Y5P,100
QTT,,404
QRL,,404
QDL,,404
QAM,,404
QNT,,404
QIW,,404
QLO,,404
QMT,,404
QMS,,404
QNI,,404
QRX,,404
QDX,,404
QTM,,404
QUO,,404
QMG,,404
QBC,,404
QMM,,404
QAI,,404
QCL,,404
QCT,,404
QCH,,404
QGC,,404
QUM,,404
QMH,,404
QMN,,404
QPP,,404
QEX,,404
QST,,404
QSS,,404
QFX,,404
QUC,,404
QTK,,404
QIN,,404
QIL,,404
RBP,,404
RBV,,404
RTK,,404
RAF,,404
RMM,,404
RMB,,404
RMF,,404
RMT,,404
RDP,,404
RRS,,404
RNG,,404
RPT,,404
RTN,,404
RCA,,404
RAW,,404
RAZ,,404
RZR,,404
RLE,,404
RNC,,404
RRP,,404
REB,,404
RRT,,404
RAL,,404
RAR,,404
RBK,,404
AEJ,,404
RDC,,404
RPF,,404
RCF,,404
RDF,,404
RDH,,404
RDL,,404
RFO,,404
RMA,,404
RGM,,404
RES,,404
RD1,,404
RCO,,404
RNS,,404
REL,,404
RFC,,404
ROA,,404
RAP,,404
RT9,,404
RTD,,404
RA1,,404
RTT,,404
RTC,,404
RER,,404
RFD,,404
RDV,0P0000O9KF,100
RAI,,404
RQL,,404
RSP,,404
RXA,,404
RTI,,404
RTS,,404
RVA,,404
REF,,404
RVC,,404
RXF,,404
RYW,,404
RFP,,404
RGC,,404
RHG,,404
RHP,,404
RHS,,404
RIA,,404
RGW,,404
RIS,,404
RIL,,404
RFV,,404
RGK,,404
RPC,,404
RIN,,404
RNL,,404
RCY,,404
RIG,,404
RIV,,404
RMW,,404
RMG,,404
RNY,,404
XRT,,404
RNB,,404
ROB,,404
RBS,,404
ROL,,404
ROK,,404
RBY,,404
RKC,,404
RCI,,404
RLK,,404
ROS,,404
RHD,,404
RSM,0P0000VPPH,100
RWS,,404
RHL,,404
ROW,,404
RWH,,404
RYC,,404
RPD,,404
RPX,,404
RAT,,404
REU,,404
RJT,,404
RBC,,404
RUB,,404
RFL,,404
RUP,,404
RPS,,404
RVL,,404
RTA,,404
RXP,,404
RYE,,404
SEL,,404
SPR,0P0000MQTV,100
SXM,,404
SRM,,404
SAV,,404
SAB,,404
SAP,,404
SBE,,404
SAG,,404
SGG,,404
SAI,,404
SLL,,404
SBH,,404
SO4,,404
SAL,,404
SMD,,404
SSN,,404
SRD,,404
SDH,,404
SFD,,404
SDC,,404
SDB,,404
SXP,,404
SPV,,404
SAR,,404
SAT,,404
STT,,404
SCR,,404
SCD,,404
SCB,,404
SRB,,404
SDD,,404
SSE,,404
SIE,,404
SFU,,404
SGZ,,404
SCC,,404
SCO,,404
SCK,,404
SDS,,404
SEF,,404
SWD,,404
SFO,,404
SP1,,404
SAD,,404
SAJ,,404
SAC,,404
SMX,,404
SDM,,404
SED,,404
SEB,,404
SEM,,404
SSC,,404
SLN,,404
SXY,,404
SNR,,404
TRR,,404
TRW,,404
TRZ,,404
REJ,,404
TRX,,404
WSB,,404
HTV,,404
TRQ,,404
REQ,,404
REI,,404
WSC,,404
REK,,404
RDA,,404
WSH,,404
WSJ,,404
WSN,,404
WSO,,404
RFB,,404
HTB,,404
WSQ,,404
WSD,,404
RT2,,404
RFE,,404
STR,,404
SEV,,404
SWL,,404
SFE,,404
SFW,,404
SDT,,404
SHC,,404
SHU,,404
SHD,,404
SHX,,404
SNH,,404
SHI,,404
SHB,,404
SKV,,404
SIB,,404
SBU,,404
SID,,404
SDX,,404
SGL,,404
SBL,,404
SVH,,404
SVA,,404
SDY,,404
SWS,,404
SPH,,404
SGT,,404
SAO,,404
SEH,,404
SGX,,404
SSI,,404
SLE,,404
SNV,,404
SIR,,404
SBT,,404
SAA,,404
SKL,,404
SKE,,404
SAS,,404
SNT,,404
SKA,,404
SKP,,404
SXR,,404
SKW,,404
SGH,,404
SMT,,404
SXB,,404
SS6,,404
SAZ,,404
SSF,,404
SS7,,404
SM9,,404
SMJ,,404
SMV,,404
SMB,,404
SMK,,404
SMW,,404
SMQ,,404
SNA,,404
SGO,,404
SIL,,404
SML,,404
SSX,,404
SFL,,404
SOF,,404
SWH,,404
SOS,,404
SXS,,404
SOH,,404
SNE,,404
SON,,404
SNN,,404
SGW,,404
SMG,,404
SOE,,404
SAY,,404
SBB,,404
SET,,404
SPB,,404
SRP,,404
SCA,,404
SAK,,404
SBC,,404
SXX,,404
SCF,,404
SRC,,404
SVT,,404
SPF,,404
SPM,,404
SPG,,404
SKI,,404
SPC,,404
SDA,,404
SRS,,404
SCP,,404
SFI,,404
SPE,,404
SPO,,404
SPS,,404
SGB,,404
SHW,,404
SLG,,404
SAX,,404
SLP,,404
SNY,,404
SCY,,404
SGS,,404
STL,,404
XNS,,404
XSS,,404
XVA,,404
XWA,,404
XNQ,,404
SBF,,404
STI,,404
SBI,,404
STF,,404
SIP,,404
SRE,,404
SKB,,404
SKD,,404
STD,,404
STH,,404
SMC,,404
SRA,,404
FSH,,404
STU,,404
SBS,,404
SGU,,404
XQD,,404
SMM,,404
SBK,,404
SEA,,404
SDL,,404
STV,,404
SBN,,404
HBH,,404
SVS,,404
SRF,,404
SWR,,404
SWE,,404
SWK,,404
SYD,,404
SAQ,,404
SYI,0P0000PZ6Y,100
SLV,,404
SYL,,404
SYB,,404
SL1,,404
SYN,,404
SYS,,404
SYT,,404
OCH,,404
TAB,,404
TKG,,404
TWO,,404
TBL,,404
TAN,,404
TBC,,404
TAP,,404
TTX,,404
TEX,,404
TKI,,404
TMM,,404
TPX,,404
TGR,,404
TSS,,404
TSW,,404
TAT,,404
TTS,,404
TAW,,404
TDL,,404
TDG,,404
TEQ,,404
TCN,,404
TIF,,404
TCM,,404
TCP,,404
TCY,,404
TKA,,404
TCA,,404
TCT,,404
TLP,,404
TMN,,404
TEO,,404
TLZ,,404
TGG,,404
TEN,,404
TNI,,404
TNN,,404
TGZ,,404
TEA,,404
TIV,,404
TTY,,404
TYC,,404
TXA,,404
TXN,,404
TXT,,404
TAF,,404
THG,,404
CCS,,404
CGL,,404
IQG,,404
PGR,,404
REW,,404
TSN,,404
WCC,,404
TNK,,404
TSM,,404
THO,,404
TPO,,404
TB8,,404
TGS,,404
TKF,,404
TIH,,404
TLT,,404
TIM,,404
TOD,,404
TPF,,404
TIN,,404
TIO,,404
TIC,,404
TIR,,404
TMA,,404
TMO,,404
TMP,,404
TBY,,404
TOF,,404
TOL,,404
TOM,,404
TCB,,404
TOO,,404
TOH,,404
TTH,,404
TDA,,404
TDB,,404
TRN,,404
TRK,,404
TOA,,404
TNB,,404
TNF,,404
TNH,,404
TTB,,404
TSG,,404
TCH,,404
TLA,,404
TOX,,404
TPM,,404
TME,,404
TTC,,404
TFP,,404
TRF,,404
TSC,,404
TNS,,404
TRO,,404
TPA,,404
TCS,,404
TFS,,404
TYO,,404
TKR,,404
TBH,,404
TIL,,404
TRG,,404
TT2,,404
TT1,,404
TT7,,404
2BE,,404
TUC,,404
TUG,,404
TUL,,404
TLL,,404
TNR,,404
TBG,,404
TV2,,404
TWT,,404
TWH,,404
TYA,,404
TYN,,404
TPT,,404
UND,,404
UCL,,404
UMS,,404
UEC,,404
UFI,,404
UGL,,404
UIL,,404
UPE,,404
ULT,,404
UPI,,404
UNS,,404
UTB,,404
UNC,,404
UAI,,404
UCG,,404
UEL,,404
UNG,,404
UMC,,404
UTL,,404
UWL,,404
UML,,404
UPG,,404
UNV,,404
UTC,,404
UNP,,404
UNW,,404
UPD,,404
UCE,,404
UKL,,404
URB,,404
USM,,404
USR,,404
USC,,404
UXA,,404
UXC,,404
VOF,,404
VPG,,404
VDM,,404
VAH,,404
VLI,,404
VLY,,404
VMX,,404
VAM,,404
VGS,0P00014NFT,100
VAN,,404
VPM,,404
VGO,,404
VAP,0P0000Q5VG,100
VCL,,404
VLT,,404
VEL,,404
VCM,,404
VEC,,404
VED,,404
VCR,,404
VFI,,404
VAX,,404
VRM,,404
VT1,,404
VSW,,404
VES,,404
VIC,,404
VTP,,404
VET,,404
VLE,,404
VPT,,404
VYA,,404
VID,,404
VIE,,404
VII,,404
VKI,,404
VWD,,404
VLW,,404
VRL,,404
VMY,,404
VNR,,404
VLA,,404
VIR,,404
VRT,,404
VSC,,404
VSG,,404
VEI,,404
VSO,0P0000T418,100
VTG,,404
VPL,,404
VTH,,404
VTA,,404
VIV,,404
VOC,,404
VGN,,404
VLL,,404
VNX,,404
VXS,,404
VOY,,404
VRG,,404
VCN,,404
VLM,,404
WAC,,404
WKM,,404
WDP,,404
WAH,,404
WKS,,404
WKC,,404
WAL,,404
WLB,,404
WJA,,404
WTA,,404
WCI,,404
WHS,,404
WGO,,404
WCB,,404
WNZ,,404
WGF,,404
WMK,,404
WTR,,404
WTP,,404
WFH,,404
WYL,,404
WLS,,404
WCP,,404
WHW,,404
WEH,,404
WDE,,404
WBA,,404
WPM,,404
WLL,,404
WNP,,404
WFI,,404
WSG,,404
WAN,,404
WTE,,404
WCH,,404
WTQ,,404
WSA,,404
WAD,,404
XWB,,404
XWD,,404
WDR,,404
WUN,,404
WEA,,404
WFC,,404
WFD,,404
WDC,,404
WSF,,404
WRT,,404
WBS,,404
WIC,,404
WMX,,404
WBK,,404
WPP,,404
WCT,,404
WPI,,404
WTG,,404
WRP,,404
WCL,,404
WTV,,404
WWR,,404
WEN,,404
GZS,,404
WIM,,404
WCU,,404
WRG,,404
WHI,,404
WHT,,404
WLM,,404
WHO,,404
WHTMFI,,404
AXSBSC,,404
WNA,,404
WIL,,404
WIH,,404
WND,,404
WQW,,404
WFE,,404
WNS,,404
WNO,,404
WZI,,404
WMR,,404
WXT,,404
WBW,,404
WLF,,404
WOF,,404
WLC,,404
WDI,,404
WSK,,404
WWA,,404
WOC,,404
WTF,,404
WPG,,404
WYI,,404
WEW,,404
XCD,,404
XIP,,404
XXL,,404
XPD,,404
XPL,,404
YCN,,404
YSF,,404
YSL,,404
YRK,,404
YFZ,,404
ZEL,,404
ZAM,,404
ZGM,,404
ZAP,,404
ZPS,,404
ZBB,,404
ZBT,,404
ZDX,,404
ZNT,,404
ZEN,,404
ZTL,,404
ZEI,,404
ZTA,,404
ZHE,,404
ZFX,,404
ZKP,,404
ZOD,,404
ZRI,,404
ZYB,,404
CV1,,404
CL8R,,404
TMGR,,404
AHQR,,404
LNYDA,,404
E33N,,404
DDD,,404
TGADA,,404
SCTN,,404
AARR,,404
AQCN,,404
BODN,,404
LNY,,404
PRXN,,404
IXUN,,404
FGLN,,404
NSXN,,404
BPHNE,,404
TSCN,,404
DW8N,,404
DW8OA,,404
TMHN,,404
WBCPE,0P00013W1R,100
LNYOA,,404
PBHO,,404
AREN,,404
SBRO,,404
GWROA,,404
ERWO,,404
MGUO,,404
NTLOB,,404
ADDN,,404
MEMN,,404
YTMTL1,,404
PRXR,,404
UUVOA,,404
MAYNC,,404
AQCR,,404
LRTN,,404
IPBN,,404
VOROB,,404
KINN,,404
PARN,,404
VORDC,,404
VORDB,,404
KGDN,,404
TRYN,,404
PICNB,,404
CPTND,,404
WNBDB,,404
WECDA,,404
WQGNA,,404
TMHR,,404
ENXNB,,404
WGBO,,404
PKON,,404
ICNO,,404
MAYO,,404
TMRN,,404
VOR,,404
YTMSG2,,404
LVHN,,404
IMEN,,404
CCANC,,404
PFTN,,404
GMLDA,,404
WNB,,404
PICOA,,404
GSNOA,,404
DVLN,,404
APCN,,404
ENXOA,,404
WQGOA,,404
ANZN,,404
BCNNC,,404
KPOOE,,404
AUNNB,,404
M8SN,,404
TTBO,,404
PODN,,404
BCNOB,,404
DLCDA,,404
WECN,,404
AIQDA,,404
MDCDA,,404
ANZR,,404
NMRN,,404
CYMN,,404
DYLND,,404
WWIO,,404
PH2DD,,404
PCKN,,404
DLC,,404
GSNNB,,404
WECR,,404
SYANE,,404
TPDDA,,404
BMNDA,,404
MIRNB,,404
BPHOA,,404
ALAOE,,404
E2EDA,,404
HYDO,,404
KRROC,,404
UUVDB,,404
UUVDC,,404
DCXN,,404
1AGN,,404
BWXN,,404
NZSOA,,404
AISDB,,404
CLZDA,,404
CLZDB,,404
SYAOD,,404
ROOO,,404
E2E,,404
VGMF,,404
UUV,,404
TNPDB,,404
SRNNB,,404
BRVNB,,404
BRKNA,,404
CLZOA,,404
PBX,,404
SI6ND,,404
CZNO,,404
AVWO,,404
JATN,,404
BPPN,,404
AGENE,,404
NESOA,,404
HASDA,,404
MMMDA,,404
TNP,,404
BASOC,,404
BASNE,,404
GCRDB,,404
SI6OD,,404
2BEO,,404
PHLN,,404
EVEN,,404
AUZN,,404
BRVO,,404
BRKOB,,404
SRNOC,,404
RMLOA,,404
LKENC,,404
BEXN,,404
SUNPF,,404
AGEOB,,404
WMCNF,,404
GCXNA,,404
GOLDA,,404
NORO,,404
NORN,,404
EDEN,,404
WWGN,,404
OSLN,,404
OKJO,,404
MLSN,,404
YPBDB,,404
LKEOC,,404
ATCNC,,404
BRUN,,404
ZMMDE,,404
RESDA,,404
HRNN,,404
VGI,,404
KKONB,,404
GOLD,0P0000A9RD,100
IPTNA,,404
RLCN,,404
SCLDB,,404
M8SR,,404
AMLN,,404
MCTN,,404
CVVNF,,404
LPDOB,,404
LOMOC,,404
UBIN,,404
MCTNC,,404
SIHN,,404
CHKNF,,404
SELF,,404
CGFPA,,404
ESH,,404
R3DN,,404
WSIDB,,404
CNJN,,404
MLSOB,,404
CYLOA,,404
ESHOA,,404
ATCOB,,404
LPDNI,,404
DDDOA,,404
ISX,,404
YTMQF3,,404
MGTNF,,404
AKNN,,404
AKNOA,,404
PGON,,404
UBINA,,404
WBEN,,404
TNROB,,404
CHKOA,,404
MCTO,,404
KKOR,,404
IPTRA,,404
HRNR,,404
LPDOC,,404
KGLN,,404
GEVOA,,404
NUHDB,,404
CI1DB,,404
ADSN,,404
BASDA,,404
BASDB,,404
CXMN,,404
EN1,,404
MGTRE,,404
RGLN,,404
LAWN,,404
PXXNA,,404
AEVN,,404
BASO,,404
PNLDB,,404
ZLDDG,,404
PEKND,,404
WAMN,,404
HASND,,404
BLGN,,404
CZNN,,404
TD1N,,404
SBMNA,,404
PEKOD,,404
PE1NB,,404
AGYN,,404
SMNNB,,404
HASO,,404
CBAPF,0P0001A06X,100
MVLN,,404
AO1N,,404
SMRN,,404
ANZPE,0P00012OLF,100
MOQN,,404
AMNBA,,404
GMNNB,,404
BLZO,,404
AGYO,,404
LCKOA,,404
DA1,,404
